row_seq,t_us,baro_valid,baro_updated,baro_seq,bmp_T,bmp_P,bmp_alt,imu_valid,imu_updated,imu_seq,ax,ay,az,gx,gy,gz,aux_valid,aux_updated,aux_seq,lis_ax,lis_ay,lis_az,att_valid,att_updated,att_seq,q0,q1,q2,q3,auxvz_valid,auxvz_updated,auxvz_seq,a_vertical,est_valid,est_updated,est_seeded,est_seq,est_h,est_v,est_a,P00,P01,P10,P11,arm_state,policy_runtime_enabled,software_arm_token,phase,actuator_us,phase_diag_valid,phase_diag_updated,phase_diag_seq,phase_diag_t_ms,phase_diag_age_ms,phase_launch_latched,phase_burnout_latched,phase_descent_latched,phase_launch_candidate,phase_burnout_candidate,phase_descent_candidate,phase_boost_dwell_met,phase_coast_dwell_met,phase_brake_active,phase_launch_confirm_ms,phase_burnout_confirm_ms,phase_descent_confirm_ms,phase_since_launch_ms,phase_since_burnout_ms,policy_valid,policy_cmd,apogee_no_brake,apogee_full_brake,target_apogee,apogee_error,target_nominal,target_effective,uncertainty_margin,warn_mask,gps_x,gps_y,gps_z,gps_vx,gps_vy,gps_vz
1323,26460000,1,1,1324,3.440203,689.532766,3130.902556,1,1,1324,-0.070781,-0.064632,0.122095,-0.011621,-0.017746,-0.005499,1,1,1324,-0.107733,-0.091829,0.131626,1,1,1324,0.999924,0.000652,-0.011986,0.002686,1,1,1324,-9.777099,1,1,1,1324,3031.331390,-19.414982,-9.777099,4.923000,0.014267,0.014267,3.538400,2,1,1,4,1000,1,1,1324,26460,0,1,1,1,0,0,0,1,1,0,25520,21910,1980,25460,21800,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.078648,-9.185415,3031.331390,1.419079,-0.080343,-19.414982
1324,26480000,1,1,1325,3.442431,689.566822,3130.515343,1,1,1325,-0.067857,-0.066238,0.124667,-0.011565,-0.017709,-0.005518,1,1,1325,-0.105542,-0.093901,0.132655,1,1,1325,0.999924,0.000625,-0.011984,0.002692,1,1,1325,-9.776495,1,1,1,1325,3030.939180,-19.610512,-9.776495,4.924000,0.014214,0.014214,3.539200,2,1,1,4,1000,1,1,1325,26480,0,1,1,1,0,0,0,1,1,0,25540,21930,2000,25480,21820,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.107043,-9.187023,3030.939180,1.420416,-0.080394,-19.610512
1325,26500000,1,1,1326,3.444683,689.601221,3130.124253,1,1,1326,-0.064921,-0.067836,0.127136,-0.011506,-0.017669,-0.005537,1,1,1326,-0.103320,-0.095958,0.133575,1,1,1326,0.999924,0.000597,-0.011982,0.002698,1,1,1326,-9.775884,1,1,1,1326,3030.543059,-19.806029,-9.775884,4.925000,0.014161,0.014161,3.540000,2,1,1,4,1000,1,1,1326,26500,0,1,1,1,0,0,0,1,1,0,25560,21950,2020,25500,21840,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.135465,-9.188631,3030.543059,1.421750,-0.080448,-19.806029
1326,26520000,1,1,1327,3.446957,689.635962,3129.729288,1,1,1327,-0.061972,-0.069426,0.129500,-0.011442,-0.017627,-0.005555,1,1,1327,-0.101066,-0.097999,0.134386,1,1,1327,0.999924,0.000569,-0.011979,0.002703,1,1,1327,-9.775268,1,1,1,1327,3030.143029,-20.001535,-9.775268,4.926000,0.014108,0.014108,3.540800,2,1,1,4,1000,1,1,1327,26520,0,1,1,1,0,0,0,1,1,0,25580,21970,2040,25520,21860,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.163913,-9.190241,3030.143029,1.423080,-0.080506,-20.001535
1327,26540000,1,1,1328,3.449255,689.671046,3129.330445,1,1,1328,-0.059011,-0.071008,0.131756,-0.011375,-0.017582,-0.005573,1,1,1328,-0.098781,-0.100025,0.135086,1,1,1328,0.999924,0.000542,-0.011976,0.002709,1,1,1328,-9.774645,1,1,1,1328,3029.739088,-20.197028,-9.774645,4.927000,0.014055,0.014055,3.541600,2,1,1,4,1000,1,1,1328,26540,0,1,1,1,0,0,0,1,1,0,25600,21990,2060,25540,21880,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.192388,-9.191852,3029.739088,1.424406,-0.080567,-20.197028
1328,26560000,1,1,1329,3.451576,689.706472,3128.927727,1,1,1329,-0.056038,-0.072581,0.133903,-0.011305,-0.017534,-0.005591,1,1,1329,-0.096465,-0.102034,0.135674,1,1,1329,0.999924,0.000514,-0.011973,0.002715,1,1,1329,-9.774016,1,1,1,1329,3029.331238,-20.392508,-9.774016,4.928000,0.014002,0.014002,3.542400,2,1,1,4,1000,1,1,1329,26560,0,1,1,1,0,0,0,1,1,0,25620,22010,2080,25560,21900,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.220890,-9.193463,3029.331238,1.425729,-0.080632,-20.392508
1329,26580000,1,1,1330,3.453920,689.742240,3128.521132,1,1,1330,-0.053054,-0.074145,0.135940,-0.011231,-0.017484,-0.005608,1,1,1330,-0.094119,-0.104028,0.136151,1,1,1330,0.999925,0.000486,-0.011970,0.002720,1,1,1330,-9.773382,1,1,1,1330,3028.919478,-20.587976,-9.773382,4.929000,0.013949,0.013949,3.543200,2,1,1,4,1000,1,1,1330,26580,0,1,1,1,0,0,0,1,1,0,25640,22030,2100,25580,21920,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.249417,-9.195077,3028.919478,1.427048,-0.080700,-20.587976
1330,26600000,1,1,1331,3.456288,689.778351,3128.110659,1,1,1331,-0.050060,-0.075700,0.137863,-0.011153,-0.017431,-0.005625,1,1,1331,-0.091742,-0.106004,0.136514,1,1,1331,0.999925,0.000458,-0.011967,0.002726,1,1,1331,-9.772741,1,1,1,1331,3028.503810,-20.783431,-9.772741,4.930000,0.013896,0.013896,3.544000,2,1,1,4,1000,1,1,1331,26600,0,1,1,1,0,0,0,1,1,0,25660,22050,2120,25600,21940,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.277972,-9.196692,3028.503810,1.428363,-0.080771,-20.783431
1331,26620000,1,1,1332,3.458678,689.814805,3127.696310,1,1,1332,-0.047056,-0.077246,0.139673,-0.011071,-0.017376,-0.005641,1,1,1332,-0.089335,-0.107964,0.136765,1,1,1332,0.999925,0.000430,-0.011964,0.002731,1,1,1332,-9.772094,1,1,1,1332,3028.084232,-20.978872,-9.772094,4.931000,0.013843,0.013843,3.544800,2,1,1,4,1000,1,1,1332,26620,0,1,1,1,0,0,0,1,1,0,25680,22070,2140,25620,21960,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.306552,-9.198308,3028.084232,1.429675,-0.080847,-20.978872
1332,26640000,1,1,1333,3.461092,689.851601,3127.278084,1,1,1333,-0.044043,-0.078782,0.141367,-0.010986,-0.017319,-0.005657,1,1,1333,-0.086899,-0.109907,0.136902,1,1,1333,0.999925,0.000402,-0.011960,0.002737,1,1,1333,-9.771441,1,1,1,1333,3027.660746,-21.174301,-9.771441,4.932000,0.013789,0.013789,3.545600,2,1,1,4,1000,1,1,1333,26640,0,1,1,1,0,0,0,1,1,0,25700,22090,2160,25640,21980,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.335158,-9.199925,3027.660746,1.430983,-0.080925,-21.174301
1333,26660000,1,1,1334,3.463528,689.888740,3126.855981,1,1,1334,-0.041021,-0.080309,0.142944,-0.010897,-0.017258,-0.005673,1,1,1334,-0.084433,-0.111832,0.136925,1,1,1334,0.999925,0.000375,-0.011957,0.002742,1,1,1334,-9.770782,1,1,1,1334,3027.233352,-21.369717,-9.770782,4.933000,0.013736,0.013736,3.546400,2,1,1,4,1000,1,1,1334,26660,0,1,1,1,0,0,0,1,1,0,25720,22110,2180,25660,22000,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.363791,-9.201545,3027.233352,1.432287,-0.081007,-21.369717
1334,26680000,1,1,1335,3.465988,689.926222,3126.429999,1,1,1335,-0.037991,-0.081827,0.144404,-0.010805,-0.017196,-0.005689,1,1,1335,-0.081939,-0.113739,0.136835,1,1,1335,0.999925,0.000347,-0.011953,0.002747,1,1,1335,-9.770117,1,1,1,1335,3026.802050,-21.565119,-9.770117,4.934000,0.013683,0.013683,3.547200,2,1,1,4,1000,1,1,1335,26680,0,1,1,1,0,0,0,1,1,0,25740,22130,2200,25680,22020,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.392450,-9.203166,3026.802050,1.433588,-0.081093,-21.565119
1335,26700000,1,1,1336,3.468471,689.964047,3126.000141,1,1,1336,-0.034954,-0.083334,0.145745,-0.010709,-0.017131,-0.005704,1,1,1336,-0.079415,-0.115628,0.136631,1,1,1336,0.999925,0.000319,-0.011949,0.002753,1,1,1336,-9.769446,1,1,1,1336,3026.366839,-21.760508,-9.769446,4.935000,0.013629,0.013629,3.548000,2,1,1,4,1000,1,1,1336,26700,0,1,1,1,0,0,0,1,1,0,25760,22150,2220,25700,22040,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.421135,-9.204788,3026.366839,1.434885,-0.081182,-21.760508
1336,26720000,1,1,1337,3.470977,690.002214,3125.566404,1,1,1337,-0.031909,-0.084832,0.146966,-0.010610,-0.017063,-0.005718,1,1,1337,-0.076863,-0.117499,0.136314,1,1,1337,0.999925,0.000291,-0.011945,0.002758,1,1,1337,-9.768768,1,1,1,1337,3025.927722,-21.955883,-9.768768,4.936000,0.013576,0.013576,3.548800,2,1,1,4,1000,1,1,1337,26720,0,1,1,1,0,0,0,1,1,0,25780,22170,2240,25720,22060,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.449845,-9.206413,3025.927722,1.436178,-0.081275,-21.955883
1337,26740000,1,1,1338,3.473506,690.040725,3125.128790,1,1,1338,-0.028859,-0.086319,0.148068,-0.010508,-0.016993,-0.005733,1,1,1338,-0.074284,-0.119351,0.135884,1,1,1338,0.999925,0.000263,-0.011941,0.002763,1,1,1338,-9.768085,1,1,1,1338,3025.484697,-22.151245,-9.768085,4.937000,0.013522,0.013522,3.549600,2,1,1,4,1000,1,1,1338,26740,0,1,1,1,0,0,0,1,1,0,25800,22190,2260,25740,22080,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.478582,-9.208039,3025.484697,1.437468,-0.081371,-22.151245
1338,26760000,1,1,1339,3.476058,690.079579,3124.687297,1,1,1339,-0.025803,-0.087795,0.149049,-0.010402,-0.016921,-0.005747,1,1,1339,-0.071676,-0.121185,0.135342,1,1,1339,0.999925,0.000235,-0.011936,0.002768,1,1,1339,-9.767396,1,1,1,1339,3025.037765,-22.346593,-9.767396,4.938000,0.013469,0.013469,3.550400,2,1,1,4,1000,1,1,1339,26760,0,1,1,1,0,0,0,1,1,0,25820,22210,2280,25760,22100,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.507344,-9.209668,3025.037765,1.438753,-0.081470,-22.346593
1339,26780000,1,1,1340,3.478634,690.118775,3124.241926,1,1,1340,-0.022742,-0.089261,0.149909,-0.010292,-0.016846,-0.005760,1,1,1340,-0.069041,-0.122999,0.134689,1,1,1340,0.999925,0.000207,-0.011932,0.002773,1,1,1340,-9.766700,1,1,1,1340,3024.586926,-22.541927,-9.766700,4.939000,0.013415,0.013415,3.551200,2,1,1,4,1000,1,1,1340,26780,0,1,1,1,0,0,0,1,1,0,25840,22230,2300,25780,22120,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.536132,-9.211298,3024.586926,1.440035,-0.081573,-22.541927
1340,26800000,1,1,1341,3.481232,690.158315,3123.792677,1,1,1341,-0.019676,-0.090717,0.150648,-0.010179,-0.016769,-0.005774,1,1,1341,-0.066380,-0.124793,0.133924,1,1,1341,0.999925,0.000179,-0.011927,0.002778,1,1,1341,-9.765999,1,1,1,1341,3024.132182,-22.737247,-9.765999,4.940000,0.013361,0.013361,3.552000,2,1,1,4,1000,1,1,1341,26800,0,1,1,1,0,0,0,1,1,0,25860,22250,2320,25800,22140,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.564945,-9.212931,3024.132182,1.441313,-0.081680,-22.737247
1341,26820000,1,1,1342,3.483854,690.198199,3123.339549,1,1,1342,-0.016606,-0.092161,0.151267,-0.010063,-0.016689,-0.005786,1,1,1342,-0.063692,-0.126569,0.133050,1,1,1342,0.999925,0.000151,-0.011922,0.002783,1,1,1342,-9.765291,1,1,1,1342,3023.673530,-22.932553,-9.765291,4.941000,0.013307,0.013307,3.552800,2,1,1,4,1000,1,1,1342,26820,0,1,1,1,0,0,0,1,1,0,25880,22270,2340,25820,22160,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.593784,-9.214566,3023.673530,1.442587,-0.081790,-22.932553
1342,26840000,1,1,1343,3.486498,690.238425,3122.882542,1,1,1343,-0.013534,-0.093594,0.151764,-0.009944,-0.016607,-0.005799,1,1,1343,-0.060978,-0.128324,0.132067,1,1,1343,0.999925,0.000123,-0.011917,0.002788,1,1,1343,-9.764578,1,1,1,1343,3023.210974,-23.127844,-9.764578,4.942000,0.013254,0.013254,3.553600,2,1,1,4,1000,1,1,1343,26840,0,1,1,1,0,0,0,1,1,0,25900,22290,2360,25840,22180,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.622649,-9.216202,3023.210974,1.443857,-0.081903,-23.127844
1343,26860000,1,1,1344,3.489166,690.278995,3122.421657,1,1,1344,-0.010458,-0.095016,0.152140,-0.009822,-0.016522,-0.005811,1,1,1344,-0.058238,-0.130058,0.130977,1,1,1344,0.999925,0.000095,-0.011912,0.002793,1,1,1344,-9.763858,1,1,1,1344,3022.744511,-23.323122,-9.763858,4.943000,0.013200,0.013200,3.554400,2,1,1,4,1000,1,1,1344,26860,0,1,1,1,0,0,0,1,1,0,25920,22310,2380,25860,22200,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.651539,-9.217842,3022.744511,1.445124,-0.082020,-23.323122
1344,26880000,1,1,1345,3.491857,690.319908,3121.956892,1,1,1345,-0.007381,-0.096426,0.152396,-0.009696,-0.016435,-0.005823,1,1,1345,-0.055473,-0.131773,0.129780,1,1,1345,0.999925,0.000067,-0.011906,0.002798,1,1,1345,-9.763133,1,1,1,1345,3022.274143,-23.518384,-9.763133,4.944000,0.013146,0.013146,3.555200,2,1,1,4,1000,1,1,1345,26880,0,1,1,1,0,0,0,1,1,0,25940,22330,2400,25880,22220,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.680454,-9.219483,3022.274143,1.446386,-0.082141,-23.518384
1345,26900000,1,1,1346,3.494571,690.361165,3121.488248,1,1,1346,-0.004302,-0.097825,0.152532,-0.009567,-0.016346,-0.005834,1,1,1346,-0.052684,-0.133466,0.128479,1,1,1346,0.999925,0.000039,-0.011901,0.002803,1,1,1346,-9.762401,1,1,1,1346,3021.799871,-23.713632,-9.762401,4.945000,0.013092,0.013092,3.556000,2,1,1,4,1000,1,1,1346,26900,0,1,1,1,0,0,0,1,1,0,25960,22350,2420,25900,22240,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.709394,-9.221127,3021.799871,1.447645,-0.082265,-23.713632
1346,26920000,1,1,1347,3.497308,690.402765,3121.015724,1,1,1347,-0.001222,-0.099211,0.152549,-0.009435,-0.016254,-0.005845,1,1,1347,-0.049870,-0.135139,0.127076,1,1,1347,0.999925,0.000011,-0.011895,0.002807,1,1,1347,-9.761663,1,1,1,1347,3021.321693,-23.908866,-9.761663,4.946000,0.013038,0.013038,3.556800,2,1,1,4,1000,1,1,1347,26920,0,1,1,1,0,0,0,1,1,0,25980,22370,2440,25920,22260,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.738360,-9.222774,3021.321693,1.448899,-0.082392,-23.908866
1347,26940000,1,1,1348,3.500069,690.444709,3120.539321,1,1,1348,0.001858,-0.100586,0.152448,-0.009300,-0.016160,-0.005856,1,1,1348,-0.047032,-0.136791,0.125571,1,1,1348,0.999925,-0.000017,-0.011889,0.002812,1,1,1348,-9.760919,1,1,1,1348,3020.839612,-24.104084,-9.760919,4.947000,0.012984,0.012984,3.557600,2,1,1,4,1000,1,1,1348,26940,0,1,1,1,0,0,0,1,1,0,26000,22390,2460,25940,22280,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.767350,-9.224423,3020.839612,1.450150,-0.082523,-24.104084
1348,26960000,1,1,1349,3.502852,690.486996,3120.059038,1,1,1349,0.004937,-0.101949,0.152230,-0.009162,-0.016064,-0.005866,1,1,1349,-0.044171,-0.138421,0.123967,1,1,1349,0.999925,-0.000045,-0.011883,0.002816,1,1,1349,-9.760169,1,1,1,1349,3020.353626,-24.299287,-9.760169,4.948000,0.012930,0.012930,3.558400,2,1,1,4,1000,1,1,1349,26960,0,1,1,1,0,0,0,1,1,0,26020,22410,2480,25960,22300,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.796366,-9.226075,3020.353626,1.451396,-0.082657,-24.299287
1349,26980000,1,1,1350,3.505658,690.529628,3119.574876,1,1,1350,0.008016,-0.103299,0.151895,-0.009021,-0.015966,-0.005876,1,1,1350,-0.041287,-0.140029,0.122266,1,1,1350,0.999925,-0.000073,-0.011877,0.002821,1,1,1350,-9.759414,1,1,1,1350,3019.863737,-24.494476,-9.759414,4.949000,0.012876,0.012876,3.559200,2,1,1,4,1000,1,1,1350,26980,0,1,1,1,0,0,0,1,1,0,26040,22430,2500,25980,22320,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.825406,-9.227729,3019.863737,1.452639,-0.082795,-24.494476
1350,27000000,1,1,1351,3.508488,690.572603,3119.086833,1,1,1351,0.011093,-0.104637,0.151446,-0.008877,-0.015865,-0.005886,1,1,1351,-0.038381,-0.141616,0.120470,1,1,1351,0.999926,-0.000101,-0.011871,0.002825,1,1,1351,-9.758652,1,1,1,1351,3019.369944,-24.689649,-9.758652,4.950000,0.012821,0.012821,3.560000,2,1,1,4,1000,1,1,1351,27000,0,1,1,1,0,0,0,1,1,0,26060,22450,2520,26000,22340,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.854471,-9.229387,3019.369944,1.453877,-0.082936,-24.689649
1351,27020000,1,1,1352,3.511341,690.615922,3118.594910,1,1,1352,0.014168,-0.105962,0.150882,-0.008731,-0.015762,-0.005895,1,1,1352,-0.035454,-0.143180,0.118581,1,1,1352,0.999926,-0.000129,-0.011865,0.002830,1,1,1352,-9.757884,1,1,1,1352,3018.872247,-24.884806,-9.757884,4.951000,0.012767,0.012767,3.560800,2,1,1,4,1000,1,1,1352,27020,0,1,1,1,0,0,0,1,1,0,26080,22470,2540,26020,22360,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.883561,-9.231047,3018.872247,1.455112,-0.083081,-24.884806
1352,27040000,1,1,1353,3.514216,690.659585,3118.099107,1,1,1353,0.017240,-0.107274,0.150207,-0.008581,-0.015656,-0.005904,1,1,1353,-0.032505,-0.144722,0.116603,1,1,1353,0.999926,-0.000157,-0.011858,0.002834,1,1,1353,-9.757110,1,1,1,1353,3018.370648,-25.079948,-9.757110,4.952000,0.012713,0.012713,3.561600,2,1,1,4,1000,1,1,1353,27040,0,1,1,1,0,0,0,1,1,0,26100,22490,2560,26040,22380,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.912675,-9.232710,3018.370648,1.456342,-0.083229,-25.079948
1353,27060000,1,1,1354,3.517115,690.703592,3117.599423,1,1,1354,0.020309,-0.108573,0.149422,-0.008429,-0.015548,-0.005912,1,1,1354,-0.029535,-0.146241,0.114536,1,1,1354,0.999926,-0.000185,-0.011851,0.002838,1,1,1354,-9.756330,1,1,1,1354,3017.865147,-25.275075,-9.756330,4.953000,0.012658,0.012658,3.562400,2,1,1,4,1000,1,1,1354,27060,0,1,1,1,0,0,0,1,1,0,26120,22510,2580,26060,22400,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.941815,-9.234376,3017.865147,1.457568,-0.083381,-25.275075
1354,27080000,1,1,1355,3.520037,690.747943,3117.095858,1,1,1355,0.023374,-0.109860,0.148528,-0.008274,-0.015438,-0.005920,1,1,1355,-0.026545,-0.147738,0.112385,1,1,1355,0.999926,-0.000213,-0.011844,0.002843,1,1,1355,-9.755544,1,1,1,1355,3017.355743,-25.470186,-9.755544,4.954000,0.012604,0.012604,3.563200,2,1,1,4,1000,1,1,1355,27080,0,1,1,1,0,0,0,1,1,0,26140,22530,2600,26080,22420,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,30.970978,-9.236045,3017.355743,1.458790,-0.083536,-25.470186
1355,27100000,1,1,1356,3.522982,690.792638,3116.588413,1,1,1356,0.026434,-0.111132,0.147527,-0.008116,-0.015326,-0.005928,1,1,1356,-0.023535,-0.149212,0.110151,1,1,1356,0.999926,-0.000241,-0.011837,0.002847,1,1,1356,-9.754752,1,1,1,1356,3016.842438,-25.665281,-9.754752,4.955000,0.012550,0.012550,3.564000,2,1,1,4,1000,1,1,1356,27100,0,1,1,1,0,0,0,1,1,0,26160,22550,2620,26100,22440,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.000166,-9.237717,3016.842438,1.460008,-0.083694,-25.665281
1356,27120000,1,1,1357,3.525950,690.837677,3116.077086,1,1,1357,0.029489,-0.112392,0.146422,-0.007955,-0.015212,-0.005935,1,1,1357,-0.020507,-0.150662,0.107839,1,1,1357,0.999926,-0.000269,-0.011830,0.002851,1,1,1357,-9.753953,1,1,1,1357,3016.325230,-25.860360,-9.753953,4.956000,0.012495,0.012495,3.564800,2,1,1,4,1000,1,1,1357,27120,0,1,1,1,0,0,0,1,1,0,26180,22570,2640,26120,22460,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.029378,-9.239393,3016.325230,1.461222,-0.083856,-25.860360
1357,27140000,1,1,1358,3.528941,690.883061,3115.561879,1,1,1358,0.032538,-0.113638,0.145215,-0.007792,-0.015095,-0.005942,1,1,1358,-0.017460,-0.152089,0.105450,1,1,1358,0.999926,-0.000297,-0.011823,0.002855,1,1,1358,-9.753149,1,1,1,1358,3015.804122,-26.055423,-9.753149,4.957000,0.012440,0.012440,3.565600,2,1,1,4,1000,1,1,1358,27140,0,1,1,1,0,0,0,1,1,0,26200,22590,2660,26140,22480,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.058615,-9.241072,3015.804122,1.462431,-0.084022,-26.055423
1358,27160000,1,1,1359,3.531956,690.928788,3115.042790,1,1,1359,0.035581,-0.114870,0.143907,-0.007627,-0.014977,-0.005948,1,1,1359,-0.014395,-0.153493,0.102988,1,1,1359,0.999926,-0.000325,-0.011815,0.002859,1,1,1359,-9.752339,1,1,1,1359,3015.279113,-26.250470,-9.752339,4.958000,0.012386,0.012386,3.566400,2,1,1,4,1000,1,1,1359,27160,0,1,1,1,0,0,0,1,1,0,26220,22610,2680,26160,22500,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.087876,-9.242754,3015.279113,1.463637,-0.084190,-26.250470
1359,27180000,1,1,1360,3.534993,690.974861,3114.519819,1,1,1360,0.038617,-0.116088,0.142502,-0.007459,-0.014856,-0.005954,1,1,1360,-0.011314,-0.154873,0.100456,1,1,1360,0.999926,-0.000352,-0.011808,0.002863,1,1,1360,-9.751523,1,1,1,1360,3014.750203,-26.445500,-9.751523,4.959000,0.012331,0.012331,3.567200,2,1,1,4,1000,1,1,1360,27180,0,1,1,1,0,0,0,1,1,0,26240,22630,2700,26180,22520,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.117160,-9.244439,3014.750203,1.464838,-0.084363,-26.445500
1360,27200000,1,1,1361,3.538054,691.021278,3113.992967,1,1,1361,0.041645,-0.117292,0.141002,-0.007288,-0.014733,-0.005960,1,1,1361,-0.008215,-0.156228,0.097857,1,1,1361,0.999926,-0.000380,-0.011800,0.002867,1,1,1361,-9.750701,1,1,1,1361,3014.217392,-26.640514,-9.750701,4.960000,0.012276,0.012276,3.568000,2,1,1,4,1000,1,1,1361,27200,0,1,1,1,0,0,0,1,1,0,26260,22650,2720,26200,22540,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.146469,-9.246128,3014.217392,1.466035,-0.084538,-26.640514
1361,27220000,1,1,1362,3.541137,691.068039,3113.462233,1,1,1362,0.044665,-0.118482,0.139410,-0.007116,-0.014607,-0.005965,1,1,1362,-0.005101,-0.157560,0.095196,1,1,1362,0.999926,-0.000408,-0.011792,0.002871,1,1,1362,-9.749873,1,1,1,1362,3013.680682,-26.835512,-9.749873,4.961000,0.012222,0.012222,3.568800,2,1,1,4,1000,1,1,1362,27220,0,1,1,1,0,0,0,1,1,0,26280,22670,2740,26220,22560,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.175802,-9.247821,3013.680682,1.467228,-0.084718,-26.835512
1362,27240000,1,1,1363,3.544244,691.115145,3112.927618,1,1,1363,0.047676,-0.119658,0.137728,-0.006941,-0.014480,-0.005970,1,1,1363,-0.001971,-0.158867,0.092475,1,1,1363,0.999926,-0.000436,-0.011784,0.002875,1,1,1363,-9.749038,1,1,1,1363,3013.140072,-27.030493,-9.749038,4.962000,0.012167,0.012167,3.569600,2,1,1,4,1000,1,1,1363,27240,0,1,1,1,0,0,0,1,1,0,26300,22690,2760,26240,22580,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.205158,-9.249517,3013.140072,1.468416,-0.084900,-27.030493
1363,27260000,1,1,1364,3.547374,691.162595,3112.389120,1,1,1364,0.050678,-0.120819,0.135960,-0.006763,-0.014351,-0.005975,1,1,1364,0.001174,-0.160150,0.089697,1,1,1364,0.999926,-0.000464,-0.011775,0.002879,1,1,1364,-9.748198,1,1,1,1364,3012.595563,-27.225456,-9.748198,4.963000,0.012112,0.012112,3.570400,2,1,1,4,1000,1,1,1364,27260,0,1,1,1,0,0,0,1,1,0,26320,22710,2780,26260,22600,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.234538,-9.251217,3012.595563,1.469600,-0.085086,-27.225456
1364,27280000,1,1,1365,3.550526,691.210391,3111.846740,1,1,1365,0.053671,-0.121965,0.134108,-0.006584,-0.014219,-0.005979,1,1,1365,0.004332,-0.161408,0.086868,1,1,1365,0.999926,-0.000492,-0.011767,0.002882,1,1,1365,-9.747352,1,1,1,1365,3012.047155,-27.420404,-9.747352,4.964000,0.012057,0.012057,3.571200,2,1,1,4,1000,1,1,1365,27280,0,1,1,1,0,0,0,1,1,0,26340,22730,2800,26280,22620,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.263942,-9.252921,3012.047155,1.470780,-0.085276,-27.420404
1365,27300000,1,1,1366,3.553702,691.258531,3111.300478,1,1,1366,0.056652,-0.123097,0.132176,-0.006402,-0.014086,-0.005983,1,1,1366,0.007504,-0.162641,0.083990,1,1,1366,0.999927,-0.000519,-0.011758,0.002886,1,1,1366,-9.746500,1,1,1,1366,3011.494848,-27.615334,-9.746500,4.965000,0.012002,0.012002,3.572000,2,1,1,4,1000,1,1,1366,27300,0,1,1,1,0,0,0,1,1,0,26360,22750,2820,26300,22640,0,0,NaN,NaN,NaN,NaN,3048,NaN,NaN,0,31.293370,-9.254628,3011.494848,1.471956,-0.085469,-27.615334
