t_us,bmp_T,bmp_P,bmp_alt,ax,ay,az,gx,gy,gz,lis_ax,lis_ay,lis_az,q0,q1,q2,q3,a_vertical,est_h,est_v,est_a,P00,P01,P10,P11,arm_state,policy_runtime_enabled,software_arm_token,phase,actuator_us,phase_diag_valid,phase_diag_updated,phase_diag_seq,phase_diag_t_ms,phase_diag_age_ms,phase_launch_latched,phase_burnout_latched,phase_descent_latched,phase_launch_candidate,phase_burnout_candidate,phase_descent_candidate,phase_boost_dwell_met,phase_coast_dwell_met,phase_brake_active,phase_launch_confirm_ms,phase_burnout_confirm_ms,phase_descent_confirm_ms,phase_since_launch_ms,phase_since_burnout_ms,policy_valid,policy_cmd,apogee_no_brake,apogee_full_brake,target_apogee,apogee_error,warn_mask,gps_x,gps_y,gps_z,gps_vx,gps_vy,gps_vz
27580000,22.683439,978.818424,290.390416,0.119837,-0.117627,9.970984,0.003535,-0.003251,-0.003095,0.157903,-0.093785,9.969437,0.961274,-0.002465,0.004450,0.275548,0.047130,134.833103,-10.409338,0.047130,1.131458,0.013162,0.013162,0.170120,2,1,1,4,1000.000000,1,1,1380,27580,0,1,1,1,1,1,1,1,1,0,26980,25780,20200,26920,25660,0,0.000000,134.833103,134.833103,298.936300,-164.103197,0,61.038003,18.394090,134.486575,2.343267,0.773528,-10.500224
27600000,22.684837,978.842952,290.190997,0.139704,-0.113555,9.955904,0.003037,-0.002949,-0.002917,0.178439,-0.088015,9.960914,0.961223,-0.002645,0.004165,0.275729,0.040496,134.622132,-10.408246,0.040496,1.132096,0.013165,0.013165,0.170115,2,1,1,4,1000.000000,1,1,1381,27600,0,1,1,1,1,1,1,1,1,0,27000,25800,20220,26940,25680,0,0.000000,134.622132,134.622132,298.936000,-164.313868,0,61.071125,18.415844,134.287747,2.344294,0.775188,-10.503752
27620000,22.686234,978.867480,289.991294,0.156003,-0.107568,9.935535,0.002536,-0.002646,-0.002739,0.195266,-0.080403,9.947068,0.961172,-0.002824,0.003880,0.275910,0.033815,134.411018,-10.407172,0.033815,1.132734,0.013169,0.013169,0.170109,2,1,1,4,1000.000000,1,1,1382,27620,0,1,1,1,1,1,1,1,1,0,27020,25820,20240,26960,25700,0,0.000000,134.411018,134.411018,298.935700,-164.524682,0,61.104170,18.437529,134.088979,2.345356,0.776836,-10.507212
27640000,22.687632,978.892009,289.791167,0.168316,-0.099765,9.910543,0.002032,-0.002341,-0.002560,0.207967,-0.071055,9.928522,0.961120,-0.003003,0.003594,0.276091,0.027094,134.199758,-10.406117,0.027094,1.133373,0.013172,0.013172,0.170104,2,1,1,4,1000.000000,1,1,1383,27640,0,1,1,1,1,1,1,1,1,0,27040,25840,20260,26980,25720,0,0.000000,134.199758,134.199758,298.935400,-164.735642,0,61.137155,18.459141,133.890268,2.346451,0.778471,-10.510600
27660000,22.689029,978.916538,289.590491,0.176330,-0.090278,9.881819,0.001526,-0.002034,-0.002382,0.216226,-0.060107,9.906122,0.961069,-0.003180,0.003308,0.276272,0.020343,133.988349,-10.405080,0.020343,1.134012,0.013176,0.013176,0.170099,2,1,1,4,1000.000000,1,1,1384,27660,0,1,1,1,1,1,1,1,1,0,27060,25860,20280,27000,25740,0,0.000000,133.988349,133.988349,298.935100,-164.946751,0,61.170098,18.480677,133.691611,2.347582,0.780092,-10.513912
27680000,22.690427,978.941068,289.389153,0.179839,-0.079268,9.850427,0.001018,-0.001726,-0.002203,0.219836,-0.047723,9.880892,0.961017,-0.003358,0.003021,0.276453,0.013568,133.776789,-10.404061,0.013568,1.134651,0.013179,0.013179,0.170094,2,1,1,4,1000.000000,1,1,1385,27680,0,1,1,1,1,1,1,1,1,0,27080,25880,20300,27020,25760,0,0.000000,133.776789,133.776789,298.934800,-165.158011,0,61.203016,18.502134,133.493003,2.348747,0.781699,-10.517145
27700000,22.691824,978.965598,289.187057,0.178754,-0.066921,9.817564,0.000508,-0.001416,-0.002024,0.218709,-0.034094,9.853985,0.960965,-0.003534,0.002734,0.276634,0.006777,133.565076,-10.403062,0.006777,1.135290,0.013183,0.013183,0.170089,2,1,1,4,1000.000000,1,1,1386,27700,0,1,1,1,1,1,1,1,1,0,27100,25900,20320,27040,25780,0,0.000000,133.565076,133.565076,298.934500,-165.369424,0,61.235927,18.523509,133.294441,2.349947,0.783292,-10.520295
27720000,22.693221,978.990129,288.984129,0.173103,-0.053443,9.784494,-0.000002,-0.001106,-0.001845,0.212871,-0.019431,9.826627,0.960913,-0.003709,0.002446,0.276815,-0.000022,133.353208,-10.402081,-0.000022,1.135930,0.013186,0.013186,0.170084,2,1,1,4,1000.000000,1,1,1387,27720,0,1,1,1,1,1,1,1,1,0,27120,25920,20340,27060,25800,0,0.000000,133.353208,133.353208,298.934200,-165.580992,0,61.268849,18.544799,133.095922,2.351182,0.784869,-10.523359
27740000,22.694619,979.014660,288.780313,0.163030,-0.039064,9.752490,-0.000512,-0.000795,-0.001665,0.202468,-0.003965,9.800052,0.960861,-0.003884,0.002158,0.276995,-0.006821,133.141185,-10.401119,-0.006821,1.136569,0.013190,0.013190,0.170079,2,1,1,4,1000.000000,1,1,1388,27740,0,1,1,1,1,1,1,1,1,0,27140,25940,20360,27080,25820,0,0.000000,133.141185,133.141185,298.933900,-165.792715,0,61.301798,18.566000,132.897442,2.352452,0.786432,-10.526333
27760000,22.696016,979.039192,288.575574,0.148792,-0.024026,9.722777,-0.001021,-0.000484,-0.001486,0.187759,0.012058,9.775447,0.960809,-0.004057,0.001871,0.277176,-0.013612,132.929006,-10.400177,-0.013612,1.137209,0.013194,0.013194,0.170075,2,1,1,4,1000.000000,1,1,1389,27760,0,1,1,1,1,1,1,1,1,0,27160,25960,20380,27100,25840,0,0.000000,132.929006,132.929006,298.933600,-166.004594,0,61.334793,18.587111,132.698997,2.353758,0.787979,-10.529213
27780000,22.697413,979.063724,288.369903,0.130753,-0.008582,9.696466,-0.001529,-0.000172,-0.001306,0.169108,0.028380,9.753892,0.960756,-0.004229,0.001583,0.277357,-0.020387,132.716673,-10.399255,-0.020387,1.137849,0.013197,0.013197,0.170070,2,1,1,4,1000.000000,1,1,1390,27780,0,1,1,1,1,1,1,1,1,0,27180,25980,20400,27120,25860,0,0.000000,132.716673,132.716673,298.933300,-166.216627,0,61.367851,18.608127,132.500582,2.355098,0.789510,-10.531997
27800000,22.698810,979.088257,288.163309,0.109374,0.007007,9.674507,-0.002035,0.000140,-0.001127,0.146979,0.044741,9.736302,0.960704,-0.004401,0.001294,0.277538,-0.027138,132.504184,-10.398352,-0.027138,1.138489,0.013201,0.013201,0.170066,2,1,1,4,1000.000000,1,1,1391,27800,0,1,1,1,1,1,1,1,1,0,27200,26000,20420,27140,25880,0,0.000000,132.504184,132.504184,298.933000,-166.428816,0,61.400989,18.629046,132.302196,2.356474,0.791024,-10.534681
27820000,22.700208,979.112790,287.955827,0.085201,0.022477,9.657642,-0.002539,0.000452,-0.000947,0.121921,0.060872,9.723391,0.960651,-0.004571,0.001006,0.277718,-0.033858,132.291543,-10.397469,-0.033858,1.139129,0.013204,0.013204,0.170061,2,1,1,4,1000.000000,1,1,1392,27820,0,1,1,1,1,1,1,1,1,0,27220,26020,20440,27160,25900,0,0.000000,132.291543,132.291543,298.932700,-166.641157,0,61.434226,18.649865,132.103833,2.357885,0.792521,-10.537262
27840000,22.701605,979.137324,287.747512,0.058852,0.037568,9.646366,-0.003040,0.000764,-0.000767,0.094554,0.076513,9.715627,0.960598,-0.004740,0.000718,0.277899,-0.040539,132.078750,-10.396606,-0.040539,1.139770,0.013208,0.013208,0.170057,2,1,1,4,1000.000000,1,1,1393,27840,0,1,1,1,1,1,1,1,1,0,27240,26040,20460,27180,25920,0,0.000000,132.078750,132.078750,298.932400,-166.853650,0,61.467578,18.670582,131.905490,2.359331,0.794001,-10.539738
27860000,22.703002,979.161858,287.538439,0.030999,0.052025,9.640910,-0.003538,0.001075,-0.000587,0.065556,0.091406,9.713217,0.960545,-0.004908,0.000430,0.278080,-0.047173,131.865808,-10.395764,-0.047173,1.140410,0.013211,0.013211,0.170053,2,1,1,4,1000.000000,1,1,1394,27860,0,1,1,1,1,1,1,1,1,0,27260,26060,20480,27200,25940,0,0.000000,131.865808,131.865808,298.932100,-167.066292,0,61.501063,18.691193,131.707163,2.360812,0.795463,-10.542105
27880000,22.704399,979.186393,287.328701,0.002354,0.065604,9.641224,-0.004031,0.001385,-0.000407,0.035641,0.105306,9.716092,0.960492,-0.005074,0.000141,0.278260,-0.053753,131.652720,-10.394941,-0.053753,1.141051,0.013215,0.013215,0.170049,2,1,1,4,1000.000000,1,1,1395,27880,0,1,1,1,1,1,1,1,1,0,27280,26080,20500,27220,25960,0,0.000000,131.652720,131.652720,298.931800,-167.279080,0,61.534697,18.711697,131.508848,2.362328,0.796907,-10.544360
27900000,22.705796,979.210928,287.118411,-0.026351,0.078076,9.646983,-0.004520,0.001695,-0.000227,0.005546,0.117983,9.723908,0.960439,-0.005239,-0.000147,0.278441,-0.060270,131.439489,-10.394140,-0.060270,1.141692,0.013218,0.013218,0.170045,2,1,1,4,1000.000000,1,1,1396,27900,0,1,1,1,1,1,1,1,1,0,27300,26100,20520,27240,25980,0,0.000000,131.439489,131.439489,298.931500,-167.492011,0,61.568498,18.732090,131.310542,2.363879,0.798332,-10.546502
27920000,22.707194,979.235464,286.907692,-0.054383,0.089231,9.657603,-0.005004,0.002003,-0.000047,-0.023991,0.129227,9.736069,0.960386,-0.005403,-0.000435,0.278621,-0.066718,131.226118,-10.393359,-0.066718,1.142333,0.013222,0.013222,0.170041,2,1,1,4,1000.000000,1,1,1397,27920,0,1,1,1,1,1,1,1,1,0,27320,26120,20540,27260,26000,0,0.000000,131.226118,131.226118,298.931200,-167.705082,0,61.602483,18.752370,131.112241,2.365464,0.799738,-10.548528
27940000,22.708591,979.260000,286.696680,-0.081025,0.098879,9.672269,-0.005482,0.002310,0.000133,-0.052247,0.138848,9.751748,0.960332,-0.005565,-0.000723,0.278802,-0.073089,131.012613,-10.392599,-0.073089,1.142975,0.013225,0.013225,0.170037,2,1,1,4,1000.000000,1,1,1398,27940,0,1,1,1,1,1,1,1,1,0,27340,26140,20560,27280,26020,0,0.000000,131.012613,131.012613,298.930900,-167.918287,0,61.636668,18.772535,130.913940,2.367083,0.801126,-10.550434
27960000,22.709988,979.284537,286.485521,-0.105598,0.106859,9.689974,-0.005953,0.002615,0.000313,-0.078538,0.146683,9.769932,0.960279,-0.005726,-0.001010,0.278982,-0.079375,130.798977,-10.391860,-0.079375,1.143616,0.013229,0.013229,0.170033,2,1,1,4,1000.000000,1,1,1399,27960,0,1,1,1,1,1,1,1,1,0,27360,26160,20580,27300,26040,0,0.000000,130.798977,130.798977,298.930600,-168.131623,0,61.671070,18.792582,130.715637,2.368737,0.802493,-10.552220
27980000,22.711385,979.309074,286.274364,-0.127473,0.113035,9.709569,-0.006418,0.002919,0.000493,-0.102228,0.152599,9.789469,0.960225,-0.005885,-0.001297,0.279162,-0.085570,130.585216,-10.391143,-0.085570,1.144258,0.013233,0.013233,0.170030,2,1,1,4,1000.000000,1,1,1400,27980,0,1,1,1,1,1,1,1,1,0,27380,26180,20600,27320,26060,0,0.000000,130.585216,130.585216,298.930300,-168.345084,0,61.705705,18.812509,130.517328,2.370425,0.803841,-10.553883
28000000,22.712782,979.333612,286.063361,-0.146092,0.117304,9.729817,-0.006875,0.003220,0.000672,-0.122753,0.156492,9.809123,0.960171,-0.006043,-0.001584,0.279343,-0.091665,130.371336,-10.390447,-0.091665,1.144900,0.013236,0.013236,0.170026,2,1,1,4,1000.000000,1,1,1401,28000,0,1,1,1,1,1,1,1,1,0,27400,26200,20620,27340,26080,0,0.000000,130.371336,130.371336,298.930000,-168.558664,0,61.740589,18.832313,130.319008,2.372146,0.805168,-10.555420
28020000,22.714179,979.358150,285.852664,-0.160979,0.119593,9.749457,-0.007324,0.003520,0.000852,-0.139630,0.158292,9.827634,0.960117,-0.006199,-0.001871,0.279523,-0.097655,130.157342,-10.389772,-0.097655,1.145542,0.013240,0.013240,0.170023,2,1,1,4,1000.000000,1,1,1402,28020,0,1,1,1,1,1,1,1,1,0,27420,26220,20640,27360,26100,0,0.000000,130.157342,130.157342,298.929700,-168.772358,0,61.775738,18.851993,130.120673,2.373901,0.806475,-10.556831
28040000,22.715576,979.382689,285.642420,-0.171753,0.119864,9.767259,-0.007765,0.003817,0.001032,-0.152471,0.157960,9.843783,0.960063,-0.006353,-0.002157,0.279703,-0.103531,129.943241,-10.389119,-0.103531,1.146184,0.013243,0.013243,0.170020,2,1,1,4,1000.000000,1,1,1403,28040,0,1,1,1,1,1,1,1,1,0,27440,26240,20660,27380,26120,0,0.000000,129.943241,129.943241,298.929400,-168.986159,0,61.811167,18.871545,129.922321,2.375688,0.807761,-10.558113
28060000,22.716973,979.407228,285.432766,-0.178140,0.118112,9.782089,-0.008197,0.004111,0.001212,-0.160994,0.155494,9.856445,0.960009,-0.006505,-0.002443,0.279883,-0.109288,129.729039,-10.388487,-0.109288,1.146827,0.013247,0.013247,0.170017,2,1,1,4,1000.000000,1,1,1404,28060,0,1,1,1,1,1,1,1,1,0,27460,26260,20680,27400,26140,0,0.000000,129.729039,129.729039,298.929100,-169.200061,0,61.846891,18.890969,129.723948,2.377508,0.809026,-10.559264
28080000,22.718370,979.431768,285.223831,-0.179977,0.114367,9.792961,-0.008619,0.004403,0.001391,-0.165028,0.150926,9.864650,0.959955,-0.006656,-0.002728,0.280063,-0.114919,129.514744,-10.387877,-0.114919,1.147469,0.013251,0.013251,0.170014,2,1,1,4,1000.000000,1,1,1405,28080,0,1,1,1,1,1,1,1,1,0,27480,26280,20700,27420,26160,0,0.000000,129.514744,129.514744,298.928800,-169.414056,0,61.882925,18.910263,129.525548,2.379361,0.810269,-10.560284
28100000,22.719767,979.456308,285.015731,-0.177215,0.108691,9.799086,-0.009031,0.004692,0.001571,-0.164519,0.144322,9.867625,0.959900,-0.006805,-0.003013,0.280244,-0.120417,129.300362,-10.387290,-0.120417,1.148112,0.013254,0.013254,0.170011,2,1,1,4,1000.000000,1,1,1406,28100,0,1,1,1,1,1,1,1,1,0,27500,26300,20720,27440,26180,0,0.000000,129.300362,129.300362,298.928500,-169.628138,0,61.919284,18.929423,129.327120,2.381245,0.811491,-10.561170
28120000,22.721164,979.480848,284.808563,-0.169927,0.101182,9.799910,-0.009433,0.004977,0.001750,-0.159528,0.135779,9.864840,0.959845,-0.006952,-0.003297,0.280424,-0.125776,129.085902,-10.386724,-0.125776,1.148755,0.013258,0.013258,0.170008,2,1,1,4,1000.000000,1,1,1407,28120,0,1,1,1,1,1,1,1,1,0,27520,26320,20740,27460,26200,0,0.000000,129.085902,129.085902,298.928200,-169.842298,0,61.955982,18.948449,129.128658,2.383161,0.812690,-10.561922
28140000,22.722561,979.505390,284.602408,-0.158298,0.091964,9.795141,-0.009824,0.005259,0.001930,-0.150234,0.125428,9.856025,0.959791,-0.007097,-0.003580,0.280604,-0.130989,128.871371,-10.386181,-0.130989,1.149398,0.013261,0.013261,0.170005,2,1,1,4,1000.000000,1,1,1408,28140,0,1,1,1,1,1,1,1,1,0,27540,26340,20760,27480,26220,0,0.000000,128.871371,128.871371,298.927900,-170.056529,0,61.993033,18.967338,128.930160,2.385108,0.813867,-10.562539
28160000,22.723957,979.529931,284.397327,-0.142625,0.081195,9.784764,-0.010204,0.005538,0.002109,-0.136925,0.113427,9.841193,0.959736,-0.007240,-0.003863,0.280784,-0.136051,128.656778,-10.385660,-0.136051,1.150042,0.013265,0.013265,0.170003,2,1,1,4,1000.000000,1,1,1409,28160,0,1,1,1,1,1,1,1,1,0,27560,26360,20780,27500,26240,0,0.000000,128.656778,128.656778,298.927600,-170.270822,0,62.030450,18.986090,128.731621,2.387085,0.815022,-10.563019
28180000,22.725354,979.554474,284.193360,-0.123309,0.069056,9.769041,-0.010572,0.005813,0.002288,-0.119993,0.099962,9.820635,0.959681,-0.007381,-0.004145,0.280964,-0.140956,128.442130,-10.385161,-0.140956,1.150685,0.013269,0.013269,0.170000,2,1,1,4,1000.000000,1,1,1410,28180,0,1,1,1,1,1,1,1,1,0,27580,26380,20800,27520,26260,0,0.000000,128.442130,128.442130,298.927300,-170.485170,0,62.068246,19.004701,128.533039,2.389092,0.816154,-10.563362
28200000,22.726751,979.579016,283.990524,-0.100843,0.055751,9.748499,-0.010927,0.006084,0.002466,-0.099923,0.085241,9.794912,0.959626,-0.007520,-0.004426,0.281144,-0.145697,128.227437,-10.384685,-0.145697,1.151329,0.013272,0.013272,0.169998,2,1,1,4,1000.000000,1,1,1411,28200,0,1,1,1,1,1,1,1,1,0,27600,26400,20820,27540,26280,0,0.000000,128.227437,128.227437,298.927000,-170.699563,0,62.106434,19.023171,128.334408,2.391128,0.817262,-10.563567
28220000,22.728148,979.603559,283.788813,-0.075800,0.041505,9.723906,-0.011270,0.006351,0.002645,-0.077280,0.069494,9.764826,0.959571,-0.007657,-0.004707,0.281324,-0.150271,128.012706,-10.384232,-0.150271,1.151973,0.013276,0.013276,0.169996,2,1,1,4,1000.000000,1,1,1412,28220,0,1,1,1,1,1,1,1,1,0,27620,26420,20840,27560,26300,0,0.000000,128.012706,128.012706,298.926700,-170.913994,0,62.145027,19.041498,128.135726,2.393194,0.818348,-10.563634
28240000,22.729545,979.628103,283.588199,-0.048821,0.026559,9.696231,-0.011600,0.006613,0.002823,-0.052695,0.052965,9.731383,0.959516,-0.007792,-0.004986,0.281504,-0.154670,127.797948,-10.383801,-0.154670,1.152617,0.013279,0.013279,0.169994,2,1,1,4,1000.000000,1,1,1413,28240,0,1,1,1,1,1,1,1,1,0,27640,26440,20860,27580,26320,0,0.000000,127.797948,127.797948,298.926400,-171.128452,0,62.184035,19.059681,127.936988,2.395288,0.819410,-10.563562
28260000,22.730942,979.652647,283.388632,-0.020596,0.011164,9.666601,-0.011917,0.006871,0.003001,-0.026850,0.035910,9.695749,0.959460,-0.007924,-0.005265,0.281684,-0.158891,127.583169,-10.383393,-0.158891,1.153261,0.013283,0.013283,0.169992,2,1,1,4,1000.000000,1,1,1414,28260,0,1,1,1,1,1,1,1,1,0,27660,26460,20880,27600,26340,0,0.000000,127.583169,127.583169,298.926100,-171.342931,0,62.223470,19.077719,127.738192,2.397409,0.820448,-10.563351
28280000,22.732338,979.677192,283.190042,0.008156,-0.004419,9.636247,-0.012220,0.007125,0.003179,-0.000456,0.018595,9.659195,0.959405,-0.008054,-0.005543,0.281863,-0.162928,127.368381,-10.383007,-0.162928,1.153906,0.013287,0.013287,0.169990,2,1,1,4,1000.000000,1,1,1415,28280,0,1,1,1,1,1,1,1,1,0,27680,26480,20900,27620,26360,0,0.000000,127.368381,127.368381,298.925800,-171.557419,0,62.263343,19.095609,127.539333,2.399558,0.821463,-10.563001
28300000,22.733735,979.701737,282.992337,0.036700,-0.019927,9.606442,-0.012508,0.007373,0.003357,0.025761,0.001287,9.623035,0.959349,-0.008182,-0.005820,0.282043,-0.166777,127.153590,-10.382645,-0.166777,1.154550,0.013290,0.013290,0.169988,2,1,1,4,1000.000000,1,1,1416,28300,0,1,1,1,1,1,1,1,1,0,27700,26500,20920,27640,26380,0,0.000000,127.153590,127.153590,298.925500,-171.771910,0,62.303664,19.113352,127.340408,2.401733,0.822453,-10.562512
28320000,22.735132,979.726283,282.795410,0.064306,-0.035099,9.578441,-0.012782,0.007617,0.003534,0.051080,-0.015746,9.588568,0.959293,-0.008308,-0.006096,0.282223,-0.170433,126.938807,-10.382306,-0.170433,1.155195,0.013294,0.013294,0.169986,2,1,1,4,1000.000000,1,1,1417,28320,0,1,1,1,1,1,1,1,1,0,27720,26520,20940,27660,26400,0,0.000000,126.938807,126.938807,298.925200,-171.986393,0,62.344444,19.130945,127.141414,2.403934,0.823420,-10.561884
28340000,22.736528,979.750829,282.599135,0.090270,-0.049678,9.553422,-0.013042,0.007855,0.003711,0.074803,-0.032243,9.557015,0.959238,-0.008431,-0.006370,0.282403,-0.173892,126.724040,-10.381990,-0.173892,1.155840,0.013298,0.013298,0.169985,2,1,1,4,1000.000000,1,1,1418,28340,0,1,1,1,1,1,1,1,1,0,27740,26540,20960,27680,26420,0,0.000000,126.724040,126.724040,298.924900,-172.200860,0,62.385692,19.148388,126.942346,2.406159,0.824362,-10.561117
28360000,22.737925,979.775376,282.403376,0.113927,-0.063420,9.532428,-0.013286,0.008089,0.003888,0.096277,-0.047953,9.529463,0.959182,-0.008552,-0.006644,0.282583,-0.177150,126.509298,-10.381697,-0.177150,1.156485,0.013301,0.013301,0.169983,2,1,1,4,1000.000000,1,1,1419,28360,0,1,1,1,1,1,1,1,1,0,27760,26560,20980,27700,26440,0,0.000000,126.509298,126.509298,298.924600,-172.415302,0,62.427415,19.165680,126.743201,2.408410,0.825279,-10.560212
28380000,22.739322,979.799923,282.207985,0.134674,-0.076091,9.516319,-0.013515,0.008316,0.004064,0.114903,-0.062637,9.506816,0.959126,-0.008670,-0.006917,0.282763,-0.180204,126.294590,-10.381427,-0.180204,1.157130,0.013305,0.013305,0.169982,2,1,1,4,1000.000000,1,1,1420,28380,0,1,1,1,1,1,1,1,1,0,27780,26580,21000,27720,26460,0,0.000000,126.294590,126.294590,298.924300,-172.629710,0,62.469624,19.182820,126.543976,2.410684,0.826172,-10.559170
28400000,22.740718,979.824471,282.012810,0.151981,-0.087478,9.505726,-0.013729,0.008538,0.004240,0.130160,-0.076077,9.489749,0.959070,-0.008786,-0.007188,0.282943,-0.183049,126.079924,-10.381180,-0.183049,1.157776,0.013309,0.013309,0.169981,2,1,1,4,1000.000000,1,1,1421,28400,0,1,1,1,1,1,1,1,1,0,27800,26600,21020,27740,26480,0,0.000000,126.079924,126.079924,298.924000,-172.844076,0,62.512326,19.199808,126.344668,2.412980,0.827040,-10.557992
28420000,22.742115,979.849019,281.817690,0.165405,-0.097388,9.501028,-0.013926,0.008755,0.004416,0.141614,-0.088074,9.478683,0.959013,-0.008900,-0.007458,0.283122,-0.185682,125.865309,-10.380957,-0.185682,1.158422,0.013312,0.013312,0.169980,2,1,1,4,1000.000000,1,1,1422,28420,0,1,1,1,1,1,1,1,1,0,27820,26620,21040,27760,26500,0,0.000000,125.865309,125.865309,298.923700,-173.058391,0,62.555527,19.216641,126.145272,2.415299,0.827884,-10.556677
28440000,22.743511,979.873568,281.622468,0.174604,-0.105655,9.502325,-0.014108,0.008965,0.004591,0.148928,-0.098454,9.473764,0.958957,-0.009011,-0.007727,0.283302,-0.188101,125.650752,-10.380757,-0.188101,1.159068,0.013316,0.013316,0.169979,2,1,1,4,1000.000000,1,1,1423,28440,0,1,1,1,1,1,1,1,1,0,27840,26640,21060,27780,26520,0,0.000000,125.650752,125.650752,298.923400,-173.272648,0,62.599236,19.233321,125.945785,2.417639,0.828702,-10.555227
28460000,22.744908,979.898117,281.426988,0.179343,-0.112139,9.509443,-0.014273,0.009170,0.004766,0.151873,-0.107072,9.474857,0.958901,-0.009119,-0.007994,0.283482,-0.190302,125.436263,-10.380580,-0.190302,1.159714,0.013320,0.013320,0.169978,2,1,1,4,1000.000000,1,1,1424,28460,0,1,1,1,1,1,1,1,1,0,27860,26660,21080,27800,26540,0,0.000000,125.436263,125.436263,298.923100,-173.486837,0,62.643457,19.249846,125.746204,2.420000,0.829495,-10.553644
28480000,22.746305,979.922666,281.231100,0.179500,-0.116731,9.521934,-0.014421,0.009368,0.004941,0.150336,-0.113812,9.481555,0.958844,-0.009225,-0.008261,0.283662,-0.192284,125.221848,-10.380427,-0.192284,1.160360,0.013323,0.013323,0.169977,2,1,1,4,1000.000000,1,1,1425,28480,0,1,1,1,1,1,1,1,1,0,27880,26680,21100,27820,26560,0,0.000000,125.221848,125.221848,298.922800,-173.700952,0,62.688196,19.266215,125.546526,2.422381,0.830264,-10.551929
28500000,22.747701,979.947217,281.034662,0.175072,-0.119352,9.539103,-0.014553,0.009559,0.005115,0.144319,-0.118591,9.493203,0.958788,-0.009328,-0.008525,0.283842,-0.194043,125.007515,-10.380297,-0.194043,1.161006,0.013327,0.013327,0.169976,2,1,1,4,1000.000000,1,1,1426,28500,0,1,1,1,1,1,1,1,1,0,27900,26700,21120,27840,26580,0,0.000000,125.007515,125.007515,298.922500,-173.914985,0,62.733459,19.282429,125.346747,2.424780,0.831007,-10.550083
28520000,22.749098,979.971767,280.837546,0.166172,-0.119959,9.560040,-0.014668,0.009745,0.005289,0.133940,-0.121358,9.508927,0.958731,-0.009428,-0.008789,0.284022,-0.195578,124.793271,-10.380190,-0.195578,1.161653,0.013331,0.013331,0.169976,2,1,1,4,1000.000000,1,1,1427,28520,0,1,1,1,1,1,1,1,1,0,27920,26720,21140,27860,26600,0,0.000000,124.793271,124.793271,298.922200,-174.128929,0,62.779250,19.298487,125.146864,2.427197,0.831725,-10.548107
